"","SOC6","OCC_TITLE","TOT_EMP","A_MEDIAN","BA_Plus","Sub_BA","is_middle_edu","dominant_requirement","Analytical","Fundamental","Managerial","Mechanical","Social","Total_Skill_Sum","Rel_Social","Rel_Analytical","Rel_Fundamental","Rel_Managerial","Rel_Mechanical","is_imputed","is_middle_wage","is_middle_wage_occ","SOC"
"551","493023","Automotive Service Technicians and Mechanics",30460,40010,0,100,TRUE,"Sub-Baccalaureate",2.28125,2.9925,2.32875,3.4775,2.60642857142857,13.6864285714286,0.19,0.17,0.22,0.17,0.25,FALSE,TRUE,TRUE,"493023"
"552","493031","Bus and Truck Mechanics and Diesel Engine Specialists",13190,57420,0,100,TRUE,"Sub-Baccalaureate",2.14,2.90625,2.1875,3.23375,2.57285714285714,13.0403571428571,0.2,0.16,0.22,0.17,0.25,FALSE,TRUE,TRUE,"493031"
"553","493041","Farm Equipment Mechanics and Service Technicians",130,58680,0,99.99,TRUE,"Sub-Baccalaureate",2.25,3.0625,2.405,3.56125,2.51714285714286,13.7958928571429,0.18,0.16,0.22,0.17,0.26,FALSE,TRUE,TRUE,"493041"
"554","493042","Mobile Heavy Equipment Mechanics, Except Engines",2460,56740,0,100,TRUE,"Sub-Baccalaureate",2.29625,2.8925,2.5925,3.5175,2.69714285714286,13.9958928571429,0.19,0.16,0.21,0.19,0.25,FALSE,TRUE,TRUE,"493042"
"555","493043","Rail Car Repairers",410,68040,4.22,95.78,TRUE,"Sub-Baccalaureate",2.03125,2.86125,2.375,3.2025,2.57285714285714,13.0428571428571,0.2,0.16,0.22,0.18,0.25,FALSE,TRUE,TRUE,"493043"
"556","493051","Motorboat Mechanics and Service Technicians",750,43020,0,100,TRUE,"Sub-Baccalaureate",2.10875,2.78125,2.095,3.32625,2.34,12.65125,0.18,0.17,0.22,0.17,0.26,FALSE,TRUE,TRUE,"493051"
"557","493052","Motorcycle Mechanics",450,42880,0,100,TRUE,"Sub-Baccalaureate",2.095,3,2.0625,3.0625,2.76714285714286,12.9871428571429,0.21,0.16,0.23,0.16,0.24,FALSE,TRUE,TRUE,"493052"
"558","493053","Outdoor Power Equipment and Other Small Engine Mechanics",1150,40560,0,100,TRUE,"Sub-Baccalaureate",2.06125,2.875,2.06,3.1875,2.55571428571429,12.7394642857143,0.2,0.16,0.23,0.16,0.25,FALSE,TRUE,TRUE,"493053"
"559","493091","Bicycle Repairers",480,31930,0,100,TRUE,"Sub-Baccalaureate",1.92,3.08,2.25,3.25,2.85714285714286,13.3571428571429,0.21,0.14,0.23,0.17,0.24,FALSE,TRUE,TRUE,"493091"
"560","493092","Recreational Vehicle Service Technicians",70,35580,2.08,97.91,TRUE,"Sub-Baccalaureate",2.1875,3.05,2.1225,3.075,2.82142857142857,13.2564285714286,0.21,0.17,0.23,0.16,0.23,FALSE,TRUE,TRUE,"493092"
"561","493093","Tire Repairers and Changers",3360,27580,2.41,97.6,TRUE,"Sub-Baccalaureate",1.64125,2.5925,2.3125,2.59625,2.59,11.7325,0.22,0.14,0.22,0.2,0.22,FALSE,FALSE,FALSE,"493093"
"562","499011","Mechanical Door Repairers",500,46130,0,100,TRUE,"Sub-Baccalaureate",1.96875,3.01375,2.38,2.9375,2.92857142857143,13.2285714285714,0.22,0.15,0.23,0.18,0.22,FALSE,TRUE,TRUE,"499011"
"563","499012","Control and Valve Installers and Repairers, Except Mechanical Door",3040,83060,2.67,97.33,TRUE,"Sub-Baccalaureate",1.92125,2.7975,2.03,2.7975,2.5,12.04625,0.21,0.16,0.23,0.17,0.23,FALSE,TRUE,TRUE,"499012"
"564","499021","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",16140,57310,3.335,96.66,TRUE,"Sub-Baccalaureate",2.4075,3.14,2.5925,3.77375,2.85,14.76375,0.19,0.16,0.21,0.18,0.26,FALSE,TRUE,TRUE,"499021"
"565","499031","Home Appliance Repairers",3180,39130,0,100,TRUE,"Sub-Baccalaureate",2.22,3.0925,2.405,3.515,2.73428571428571,13.9667857142857,0.2,0.16,0.22,0.17,0.25,FALSE,TRUE,TRUE,"499031"
"566","499041","Industrial Machinery Mechanics",7910,54600,11.72,88.29,TRUE,"Sub-Baccalaureate",2.39,2.96875,2.22,3.64,2.58857142857143,13.8073214285714,0.19,0.17,0.22,0.16,0.26,FALSE,TRUE,TRUE,"499041"
"567","499043","Maintenance Workers, Machinery",2160,46600,0,100,TRUE,"Sub-Baccalaureate",2.03,2.73375,2.1575,3.3275,2.44428571428571,12.6930357142857,0.19,0.16,0.22,0.17,0.26,FALSE,TRUE,TRUE,"499043"
"568","499044","Millwrights",300,60140,0,99.99,TRUE,"Sub-Baccalaureate",2.11,3.15625,2.3775,3.54625,3.03857142857143,14.2285714285714,0.21,0.15,0.22,0.17,0.25,FALSE,TRUE,TRUE,"499044"
"569","499051","Electrical Power-Line Installers and Repairers",4040,79860,0,99.99,TRUE,"Sub-Baccalaureate",2.235,3.14125,2.3125,3.06375,2.89428571428571,13.6467857142857,0.21,0.16,0.23,0.17,0.22,FALSE,TRUE,TRUE,"499051"
"570","499061","Camera and Photographic Equipment Repairers",390,31290,7.08,92.91,TRUE,"Sub-Baccalaureate",2.20125,3.0125,2.3425,3.04875,2.28571428571429,12.8907142857143,0.18,0.17,0.23,0.18,0.24,FALSE,TRUE,TRUE,"499061"
"571","499062","Medical Equipment Repairers",2220,63360,8.49,91.51,TRUE,"Sub-Baccalaureate",2.4675,3.03375,2.31,3.345,2.73285714285714,13.8891071428571,0.2,0.18,0.22,0.17,0.24,FALSE,TRUE,TRUE,"499062"
"572","499063","Musical Instrument Repairers and Tuners",370,34700,0,100,TRUE,"Sub-Baccalaureate",2.2375,3.01375,2.5625,3.1575,2.80285714285714,13.7741071428571,0.2,0.16,0.22,0.19,0.23,FALSE,TRUE,TRUE,"499063"
"573","499064","Watch Repairers",170,43210,3.66,96.33,TRUE,"Sub-Baccalaureate",1.875,2.57875,1.8725,2.735,2.26714285714286,11.3283928571429,0.2,0.17,0.23,0.17,0.24,FALSE,TRUE,TRUE,"499064"
"574","499069","Precision Instrument and Equipment Repairers, All Other",440,62400,NA,NA,TRUE,"Sub-Baccalaureate",1.875,2.57875,1.8725,2.735,2.26714285714286,NA,0.2,0.17,0.23,0.17,0.24,TRUE,TRUE,TRUE,"499069"
"575","499071","Maintenance and Repair Workers, General",92650,43070,0.09,99.91,TRUE,"Sub-Baccalaureate",2.0775,2.875,2.22,3.3725,2.42857142857143,12.9735714285714,0.19,0.16,0.22,0.17,0.26,FALSE,TRUE,TRUE,"499071"
"576","499091","Coin, Vending, and Amusement Machine Servicers and Repairers",1730,37580,0,100,TRUE,"Sub-Baccalaureate",1.99875,2.90875,2.315,3.125,2.69571428571429,13.0432142857143,0.21,0.15,0.22,0.18,0.24,FALSE,TRUE,TRUE,"499091"
"577","499094","Locksmiths and Safe Repairers",1300,43330,0,100.01,TRUE,"Sub-Baccalaureate",1.88875,3.00125,2.2825,2.99875,2.59142857142857,12.7626785714286,0.2,0.15,0.24,0.18,0.23,FALSE,TRUE,TRUE,"499094"
"578","499096","Riggers",410,64510,0.33,99.67,TRUE,"Sub-Baccalaureate",1.78,2.60875,1.965,2.62375,2.46428571428571,11.4417857142857,0.22,0.16,0.23,0.17,0.23,FALSE,TRUE,TRUE,"499096"
"579","499098","Helpers--Installation, Maintenance, and Repair Workers",6280,29170,0,100,TRUE,"Sub-Baccalaureate",1.84375,2.8425,1.9075,3,2.62428571428571,12.2180357142857,0.21,0.15,0.23,0.16,0.25,FALSE,TRUE,TRUE,"499098"
"580","499099","Installation, Maintenance, and Repair Workers, All Other",6880,36360,2.86,97.13,TRUE,"Sub-Baccalaureate",2.32625,2.98625,2.3125,3.17125,2.69714285714286,13.4933928571429,0.2,0.17,0.22,0.17,0.24,FALSE,TRUE,TRUE,"499099"
"581","511011","First-Line Supervisors of Production and Operating Workers",22350,63250,23.61,76.39,TRUE,"Sub-Baccalaureate",2.375,3.625,3.13,2.39,3.33857142857143,14.8585714285714,0.22,0.16,0.24,0.21,0.16,FALSE,TRUE,TRUE,"511011"
"582","512011","Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",180,41830,15.65,84.35,TRUE,"Sub-Baccalaureate",2.29875,2.93625,2.3425,2.9575,2.64428571428571,13.1792857142857,0.2,0.17,0.22,0.18,0.22,FALSE,TRUE,TRUE,"512011"
"583","512021","Coil Winders, Tapers, and Finishers",410,29880,0,100.01,TRUE,"Sub-Baccalaureate",1.65625,2.5325,1.595,2.015,2.26857142857143,10.0673214285714,0.23,0.16,0.25,0.16,0.2,FALSE,TRUE,TRUE,"512021"
"584","512022","Electrical and Electronic Equipment Assemblers",6510,32090,0,100,TRUE,"Sub-Baccalaureate",1.98375,2.85875,2.095,2.53125,2.53285714285714,12.0016071428571,0.21,0.17,0.24,0.17,0.21,FALSE,TRUE,TRUE,"512022"
"585","512023","Electromechanical Equipment Assemblers",2080,33880,11.83,88.17,TRUE,"Sub-Baccalaureate",1.89125,2.6875,2,2.57625,2.39142857142857,11.5464285714286,0.21,0.16,0.23,0.17,0.22,FALSE,TRUE,TRUE,"512023"
"586","512031","Engine and Other Machine Assemblers",160,35170,7.2,92.8,TRUE,"Sub-Baccalaureate",2.08,2.67125,2.155,2.815,2.48142857142857,12.2026785714286,0.2,0.17,0.22,0.18,0.23,FALSE,TRUE,TRUE,"512031"
"587","512041","Structural Metal Fabricators and Fitters",1450,45120,3.31,96.69,TRUE,"Sub-Baccalaureate",1.6425,2.50125,1.655,1.98125,2.30428571428571,10.0842857142857,0.23,0.16,0.25,0.16,0.2,FALSE,TRUE,TRUE,"512041"
"588","512091","Fiberglass Laminators and Fabricators",130,32160,0,100.01,TRUE,"Sub-Baccalaureate",2.0175,2.93625,2.4375,2.02875,2.73428571428571,12.1542857142857,0.22,0.17,0.24,0.2,0.17,FALSE,TRUE,TRUE,"512091"
"589","512092","Team Assemblers",18390,25240,0,100,TRUE,"Sub-Baccalaureate",1.735,2.72,2.2825,2.17125,2.53571428571429,11.4444642857143,0.22,0.15,0.24,0.2,0.19,FALSE,FALSE,FALSE,"512092"
"590","512099","Assemblers and Fabricators, All Other",8630,27480,NA,NA,TRUE,"Sub-Baccalaureate",1.735,2.72,2.2825,2.17125,2.53571428571429,NA,0.22,0.15,0.24,0.2,0.19,TRUE,FALSE,FALSE,"512099"
"591","513011","Bakers",10800,24100,0,100,TRUE,"Sub-Baccalaureate",1.875,2.7975,2.1875,1.90625,2.51714285714286,11.2833928571429,0.22,0.17,0.25,0.19,0.17,FALSE,FALSE,FALSE,"513011"
"592","513021","Butchers and Meat Cutters",6880,38130,0,100.01,TRUE,"Sub-Baccalaureate",1.87625,2.83,2.44,1.74875,3.08857142857143,11.9835714285714,0.26,0.16,0.24,0.2,0.15,FALSE,TRUE,TRUE,"513021"
"593","513022","Meat, Poultry, and Fish Cutters and Trimmers",4060,23430,0,100,TRUE,"Sub-Baccalaureate",1.3125,2.56125,2.2525,1.70375,2.64285714285714,10.4728571428571,0.25,0.13,0.24,0.22,0.16,FALSE,FALSE,FALSE,"513022"
"594","513023","Slaughterers and Meat Packers",1120,19910,0,100,TRUE,"Sub-Baccalaureate",1.4375,2.12625,1.875,1.56375,2.16142857142857,9.16392857142857,0.24,0.16,0.23,0.2,0.17,FALSE,FALSE,FALSE,"513023"
"595","513091","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",640,30420,0,99.99,TRUE,"Sub-Baccalaureate",1.79875,2.9375,1.8125,2.6425,2.76857142857143,11.9598214285714,0.23,0.15,0.25,0.15,0.22,FALSE,TRUE,TRUE,"513091"
"596","513092","Food Batchmakers",6230,22490,0,100,TRUE,"Sub-Baccalaureate",1.94,2.82625,1.8125,2.24875,2.60857142857143,11.4360714285714,0.23,0.17,0.25,0.16,0.2,FALSE,FALSE,FALSE,"513092"
"597","513093","Food Cooking Machine Operators and Tenders",1690,21500,0,100,TRUE,"Sub-Baccalaureate",1.87625,2.8425,1.9375,2.36125,2.41142857142857,11.4289285714286,0.21,0.16,0.25,0.17,0.21,FALSE,FALSE,FALSE,"513093"
"598","513099","Food Processing Workers, All Other",980,20930,NA,NA,TRUE,"Sub-Baccalaureate",1.87625,2.8425,1.9375,2.36125,2.41142857142857,NA,0.21,0.16,0.25,0.17,0.21,TRUE,FALSE,FALSE,"513099"
"599","514011","Computer-Controlled Machine Tool Operators, Metal and Plastic",3450,39800,12.12,87.89,TRUE,"Sub-Baccalaureate",2.6575,3.07625,2.53,3.18625,2.69571428571429,14.1457142857143,0.19,0.19,0.22,0.18,0.23,FALSE,TRUE,TRUE,"514011"
"600","514012","Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",620,57570,14.62,85.38,TRUE,"Sub-Baccalaureate",3.04625,3.15625,2.5925,2.62625,2.82,14.24125,0.2,0.21,0.22,0.18,0.18,FALSE,TRUE,TRUE,"514012"
"601","514021","Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2120,28960,0.45,99.55,TRUE,"Sub-Baccalaureate",2.15875,2.81125,2.1575,2.88875,2.5,12.51625,0.2,0.17,0.22,0.17,0.23,FALSE,TRUE,TRUE,"514021"
"602","514022","Forging Machine Setters, Operators, and Tenders, Metal and Plastic",230,38710,0,100.01,TRUE,"Sub-Baccalaureate",1.76625,2.7675,1.8125,2.58,2.32142857142857,11.2476785714286,0.21,0.16,0.25,0.16,0.23,FALSE,TRUE,TRUE,"514022"
"603","514023","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",370,32470,0,100,TRUE,"Sub-Baccalaureate",2.18625,3.04625,2.435,3.23375,2.76714285714286,13.6683928571429,0.2,0.16,0.22,0.18,0.24,FALSE,TRUE,TRUE,"514023"
"604","514031","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",4510,30840,0,100,TRUE,"Sub-Baccalaureate",1.905,2.75,2,2.735,2.35857142857143,11.7485714285714,0.2,0.16,0.23,0.17,0.23,FALSE,TRUE,TRUE,"514031"
"605","514032","Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",260,29200,8.72,91.28,TRUE,"Sub-Baccalaureate",1.98375,2.76625,1.9675,2.84375,2.52,12.08125,0.21,0.16,0.23,0.16,0.24,FALSE,TRUE,TRUE,"514032"
"606","514033","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1440,29880,0,100,TRUE,"Sub-Baccalaureate",2.24875,2.89,2.0925,3.12375,2.57,12.925,0.2,0.17,0.22,0.16,0.24,FALSE,TRUE,TRUE,"514033"
"607","514034","Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",840,36270,0.33,99.68,TRUE,"Sub-Baccalaureate",1.96875,2.53125,1.815,2.67125,2.34,11.32625,0.21,0.17,0.22,0.16,0.24,FALSE,TRUE,TRUE,"514034"
"608","514035","Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",460,41940,0,100,TRUE,"Sub-Baccalaureate",2.09375,2.875,2.0925,2.56375,2.46571428571429,12.0907142857143,0.2,0.17,0.24,0.17,0.21,FALSE,TRUE,TRUE,"514035"
"609","514041","Machinists",7280,46780,4.71,95.29,TRUE,"Sub-Baccalaureate",2.26375,2.845,1.97,2.8275,2.64142857142857,12.5476785714286,0.21,0.18,0.23,0.16,0.23,FALSE,TRUE,TRUE,"514041"
"610","514061","Model Makers, Metal and Plastic",190,47500,7.59,92.41,TRUE,"Sub-Baccalaureate",2.03125,2.8275,2.1875,2.82875,2.30428571428571,12.1792857142857,0.19,0.17,0.23,0.18,0.23,FALSE,TRUE,TRUE,"514061"
"611","514071","Foundry Mold and Coremakers",210,30420,0,100,TRUE,"Sub-Baccalaureate",1.56125,2.3425,2.06,1.76375,2.21571428571429,9.94321428571429,0.22,0.16,0.24,0.21,0.18,FALSE,TRUE,TRUE,"514071"
"612","514072","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",1680,26760,0,99.99,TRUE,"Sub-Baccalaureate",1.7625,2.7325,1.7525,2.845,2.28428571428571,11.3767857142857,0.2,0.15,0.24,0.15,0.25,FALSE,FALSE,FALSE,"514072"
"613","514081","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1600,32040,0,100,TRUE,"Sub-Baccalaureate",1.98375,2.78,2.095,3.0175,2.60714285714286,12.4833928571429,0.21,0.16,0.22,0.17,0.24,FALSE,TRUE,TRUE,"514081"
"614","514111","Tool and Die Makers",1550,56460,2.64,97.37,TRUE,"Sub-Baccalaureate",2.45375,2.7825,1.91,2.78,2.28571428571429,12.2119642857143,0.19,0.2,0.23,0.16,0.23,FALSE,TRUE,TRUE,"514111"
"615","514121","Welders, Cutters, Solderers, and Brazers",5920,44090,0.32,99.685,TRUE,"Sub-Baccalaureate",1.8125,2.500625,1.96875,2.28125,2.32285714285714,10.8859821428571,0.21,0.17,0.23,0.18,0.21,FALSE,TRUE,TRUE,"514121"
"616","514122","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",420,38480,0,100,TRUE,"Sub-Baccalaureate",1.92125,2.7325,2,2.39125,2.41,11.455,0.21,0.17,0.24,0.17,0.21,FALSE,TRUE,TRUE,"514122"
"617","514192","Layout Workers, Metal and Plastic",110,24050,0,100.01,TRUE,"Sub-Baccalaureate",2.0325,2.74875,1.9075,2.32625,2.46142857142857,11.4764285714286,0.21,0.18,0.24,0.17,0.2,FALSE,FALSE,FALSE,"514192"
"618","514193","Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",660,29140,0,99.99,TRUE,"Sub-Baccalaureate",1.8125,2.57875,1.9375,2.39,2.42714285714286,11.1458928571429,0.22,0.16,0.23,0.17,0.21,FALSE,TRUE,TRUE,"514193"
"619","514194","Tool Grinders, Filers, and Sharpeners",150,36720,0,99.99,TRUE,"Sub-Baccalaureate",2.20125,2.96875,2.5,3.20375,2.66285714285714,13.5366071428571,0.2,0.16,0.22,0.18,0.24,FALSE,TRUE,TRUE,"514194"
"620","514199","Metal Workers and Plastic Workers, All Other",460,31610,NA,NA,TRUE,"Sub-Baccalaureate",2.20125,2.96875,2.5,3.20375,2.66285714285714,NA,0.2,0.16,0.22,0.18,0.24,TRUE,TRUE,TRUE,"514199"
"621","515111","Prepress Technicians and Workers",2360,43890,0.24,99.75,TRUE,"Sub-Baccalaureate",2.0775,2.90625,2.0625,2.235,2.67857142857143,11.9598214285714,0.22,0.17,0.24,0.17,0.19,FALSE,TRUE,TRUE,"515111"
"622","515112","Printing Press Operators",8980,40840,0,99.99,TRUE,"Sub-Baccalaureate",1.99875,2.87375,2.25,2.87375,2.66285714285714,12.6591071428571,0.21,0.16,0.23,0.18,0.23,FALSE,TRUE,TRUE,"515112"
"623","515113","Print Binding and Finishing Workers",2290,30830,0,100.01,TRUE,"Sub-Baccalaureate",1.95125,2.89,2.155,2.7525,2.62285714285714,12.3716071428571,0.21,0.16,0.23,0.17,0.22,FALSE,TRUE,TRUE,"515113"
"624","516011","Laundry and Dry-Cleaning Workers",16620,20060,0,100,TRUE,"Sub-Baccalaureate",1.5775,2.64,2.0925,2.03125,2.52,10.86125,0.23,0.15,0.24,0.19,0.19,FALSE,FALSE,FALSE,"516011"
"625","516021","Pressers, Textile, Garment, and Related Materials",3000,19830,0.31,99.69,TRUE,"Sub-Baccalaureate",1.4675,2.06375,1.4975,2.06125,1.94714285714286,9.03714285714286,0.22,0.16,0.23,0.17,0.23,FALSE,FALSE,FALSE,"516021"
"626","516031","Sewing Machine Operators",12930,20390,2.73,97.27,TRUE,"Sub-Baccalaureate",1.74875,2.565,2.1575,1.9675,2.40857142857143,10.8473214285714,0.22,0.16,0.24,0.2,0.18,FALSE,FALSE,FALSE,"516031"
"627","516041","Shoe and Leather Workers and Repairers",710,21120,1.85,98.14,TRUE,"Sub-Baccalaureate",1.49875,2.39125,1.8125,1.7975,2.37571428571429,9.87571428571428,0.24,0.15,0.24,0.18,0.18,FALSE,FALSE,FALSE,"516041"
"628","516051","Sewers, Hand",600,23180,3.7,96.3,TRUE,"Sub-Baccalaureate",1.82875,2.5775,2.38,1.73375,2.33857142857143,10.8585714285714,0.22,0.17,0.24,0.22,0.16,FALSE,FALSE,FALSE,"516051"
"629","516061","Textile Bleaching and Dyeing Machine Operators and Tenders",190,28940,16.56,83.44,TRUE,"Sub-Baccalaureate",1.95375,2.6875,2.095,2.79375,2.48142857142857,12.0114285714286,0.21,0.16,0.22,0.17,0.23,FALSE,TRUE,TRUE,"516061"
"630","516062","Textile Cutting Machine Setters, Operators, and Tenders",1040,27740,0.32,99.66,TRUE,"Sub-Baccalaureate",2.04625,2.75,2.2525,3.07875,2.60857142857143,12.7360714285714,0.2,0.16,0.22,0.18,0.24,FALSE,FALSE,FALSE,"516062"
"631","516063","Textile Knitting and Weaving Machine Setters, Operators, and Tenders",540,19580,1.63,98.37,TRUE,"Sub-Baccalaureate",1.62375,2.455,1.875,2.4225,2.26857142857143,10.6448214285714,0.21,0.15,0.23,0.18,0.23,FALSE,FALSE,FALSE,"516063"
"632","516064","Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",130,28970,0,100,TRUE,"Sub-Baccalaureate",1.90625,2.78,2.4075,2.90875,2.66285714285714,12.6653571428571,0.21,0.15,0.22,0.19,0.23,FALSE,TRUE,TRUE,"516064"
"633","516091","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",50,23030,0,100,TRUE,"Sub-Baccalaureate",1.81125,2.905,2.0625,2.9525,2.66,12.39125,0.21,0.15,0.23,0.17,0.24,FALSE,FALSE,FALSE,"516091"
"634","516092","Fabric and Apparel Patternmakers",1270,64280,0,100,TRUE,"Sub-Baccalaureate",2.5175,3.2975,2.4675,1.9525,2.83714285714286,13.0721428571429,0.22,0.19,0.25,0.19,0.15,FALSE,TRUE,TRUE,"516092"
"635","516093","Upholsterers",1340,38810,0,100,TRUE,"Sub-Baccalaureate",2.0475,2.9825,2.375,2.5775,2.66285714285714,12.6453571428571,0.21,0.16,0.24,0.19,0.2,FALSE,TRUE,TRUE,"516093"
"636","516099","Textile, Apparel, and Furnishings Workers, All Other",1040,25790,NA,NA,TRUE,"Sub-Baccalaureate",2.0475,2.9825,2.375,2.5775,2.66285714285714,NA,0.21,0.16,0.24,0.19,0.2,TRUE,FALSE,FALSE,"516099"
"637","517011","Cabinetmakers and Bench Carpenters",4040,39580,0,100,TRUE,"Sub-Baccalaureate",2.23625,2.7675,2.25,2.9225,2.48142857142857,12.6576785714286,0.2,0.18,0.22,0.18,0.23,FALSE,TRUE,TRUE,"517011"
"638","517021","Furniture Finishers",800,33580,0,100,TRUE,"Sub-Baccalaureate",1.85875,2.76375,2.47,2.50125,2.78571428571429,12.3794642857143,0.23,0.15,0.22,0.2,0.2,FALSE,TRUE,TRUE,"517021"
"639","517031","Model Makers, Wood",30,49480,0,100,TRUE,"Sub-Baccalaureate",2.20375,3.01625,2.2175,1.9375,2.66142857142857,12.0364285714286,0.22,0.18,0.25,0.18,0.16,FALSE,TRUE,TRUE,"517031"
"640","517041","Sawing Machine Setters, Operators, and Tenders, Wood",360,33870,0,100,TRUE,"Sub-Baccalaureate",1.78125,2.42125,2,2.63875,2.25142857142857,11.0926785714286,0.2,0.16,0.22,0.18,0.24,FALSE,TRUE,TRUE,"517041"
"641","517042","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",1540,30370,1.72,98.28,TRUE,"Sub-Baccalaureate",1.98625,2.6425,2,3.00125,2.14428571428571,11.7742857142857,0.18,0.17,0.22,0.17,0.25,FALSE,TRUE,TRUE,"517042"
"642","517099","Woodworkers, All Other",190,49800,NA,NA,TRUE,"Sub-Baccalaureate",1.98625,2.6425,2,3.00125,2.14428571428571,NA,0.18,0.17,0.22,0.17,0.25,TRUE,TRUE,TRUE,"517099"
"643","518011","Nuclear Power Reactor Operators",230,103320,15.32,84.67,TRUE,"Sub-Baccalaureate",2.50125,3.51625,2.595,2.34375,3.09142857142857,14.0476785714286,0.22,0.18,0.25,0.18,0.17,FALSE,FALSE,FALSE,"518011"
"644","518013","Power Plant Operators",1440,81100,0.37,99.63,TRUE,"Sub-Baccalaureate",2.155,3.20375,2.1575,3.03375,2.62571428571429,13.1757142857143,0.2,0.16,0.24,0.16,0.23,FALSE,TRUE,TRUE,"518013"
"645","518021","Stationary Engineers and Boiler Operators",3690,68420,0,100.01,TRUE,"Sub-Baccalaureate",2.25125,3,2.22,3.0475,2.76857142857143,13.2873214285714,0.21,0.17,0.23,0.17,0.23,FALSE,TRUE,TRUE,"518021"
"646","518091","Chemical Plant and System Operators",390,49340,36.78,63.22,TRUE,"Sub-Baccalaureate",2.39,3.20375,2.44,2.905,2.69571428571429,13.6344642857143,0.2,0.18,0.23,0.18,0.21,FALSE,TRUE,TRUE,"518091"
"647","518092","Gas Plant Operators",370,71560,1.83,98.16,TRUE,"Sub-Baccalaureate",2.3425,3.125,2.315,2.99875,2.80285714285714,13.5841071428571,0.21,0.17,0.23,0.17,0.22,FALSE,TRUE,TRUE,"518092"
"648","518093","Petroleum Pump System Operators, Refinery Operators, and Gaugers",260,58400,0,100,TRUE,"Sub-Baccalaureate",2.425,3.1725,2.5625,2.89125,2.78857142857143,13.8398214285714,0.2,0.18,0.23,0.19,0.21,FALSE,TRUE,TRUE,"518093"
"649","518099","Plant and System Operators, All Other",190,61130,0.5,99.5,TRUE,"Sub-Baccalaureate",2.15625,2.9675,2.25,3.0625,2.78428571428571,13.2205357142857,0.21,0.16,0.22,0.17,0.23,FALSE,TRUE,TRUE,"518099"
"650","519011","Chemical Equipment Operators and Tenders",3260,44350,1.77,98.23,TRUE,"Sub-Baccalaureate",2.43625,3.17375,2.25,2.78375,2.67714285714286,13.3208928571429,0.2,0.18,0.24,0.17,0.21,FALSE,TRUE,TRUE,"519011"
"651","519012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1330,34440,1.08,98.92,TRUE,"Sub-Baccalaureate",2.25,2.93875,2.4075,2.87625,2.62428571428571,13.0967857142857,0.2,0.17,0.22,0.18,0.22,FALSE,TRUE,TRUE,"519012"
"652","519021","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1380,30440,0,100,TRUE,"Sub-Baccalaureate",2.15375,3.03125,2.4675,3.0175,2.83857142857143,13.5085714285714,0.21,0.16,0.22,0.18,0.22,FALSE,TRUE,TRUE,"519021"
"653","519022","Grinding and Polishing Workers, Hand",1440,28650,19.21,80.79,TRUE,"Sub-Baccalaureate",1.78,2.705,2.095,3.01375,2.49857142857143,12.0923214285714,0.21,0.15,0.22,0.17,0.25,FALSE,TRUE,TRUE,"519022"
"654","519023","Mixing and Blending Machine Setters, Operators, and Tenders",7820,35630,0.49,99.52,TRUE,"Sub-Baccalaureate",2.0625,2.96875,2.2825,2.77875,2.55428571428571,12.6467857142857,0.2,0.16,0.23,0.18,0.22,FALSE,TRUE,TRUE,"519023"
"655","519031","Cutters and Trimmers, Hand",1060,27730,0,99.99,TRUE,"Sub-Baccalaureate",1.4675,2.5325,1.8125,1.65625,2.30571428571429,9.77446428571428,0.24,0.15,0.26,0.19,0.17,FALSE,FALSE,FALSE,"519031"
"656","519032","Cutting and Slicing Machine Setters, Operators, and Tenders",2550,32420,0,100.01,TRUE,"Sub-Baccalaureate",2.01625,2.68875,2.0275,2.98375,2.59142857142857,12.3076785714286,0.21,0.16,0.22,0.16,0.24,FALSE,TRUE,TRUE,"519032"
"657","519041","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3770,29560,0,100,TRUE,"Sub-Baccalaureate",1.955,2.89,2.2175,2.875,2.51714285714286,12.4546428571429,0.2,0.16,0.23,0.18,0.23,FALSE,TRUE,TRUE,"519041"
